Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,16:55:15.3389,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,16:56:23.5713,Continuous,KeyDown,1,1,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:10.6148,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,2571445,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:10.8926,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,2778744,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.1215,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,2292861,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.1215,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,7643049,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.3574,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.5598,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,2015915,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.7473,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,1874213,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.9553,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,2085461,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:11.9553,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,5975589,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:12.1847,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:12.3792,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,1946307,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:12.6225,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,2432326,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:12.8175,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,1945374,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:12.8175,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,6324008,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.0743,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.2758,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,2016139,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.4773,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,201597,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.6717,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,1944463,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.6717,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,5976572,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:13.9081,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.1096,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,2015744,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.3111,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,2014676,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.4931,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,1806439,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.4931,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,5836859,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.7215,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:14.9159,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,1945771,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:15.1384,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,2223455,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:15.3259,Continuous,KeyDown,3,4,8,13,e,Correct,E,0,1877652,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:15.3259,Continuous,Sequence Success,3,4,8,13,NA,NA,NA,NA,0,6046878,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:15.5967,Continuous,KeyDown,3,4,8,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:15.8395,Continuous,KeyDown,3,4,8,13,r,Correct,R,0,2431751,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:16.1457,Continuous,KeyDown,3,4,8,13,w,Correct,W,0,3058293,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:16.3751,Continuous,Sequence Failed,3,4,8,13,NA,NA,NA,NA,0,7782407,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:16.3751,Continuous,InputWindowOver,3,4,8,13,NA,NA,NA,NA,NA,6,1,0,7,Fish Escaped,NA,NA,
2020-05-19,17:03:41.7813,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.0301,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2502525,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.2456,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,2153986,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.4406,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,1946221,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.4406,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,6602733,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.6759,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:42.8774,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2014605,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.0589,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,1806027,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.2599,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,201566,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.2599,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,5836293,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.4614,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.6628,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2016262,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:43.8433,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,1806009,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.0179,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,1737904,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.0179,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,5560175,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.2258,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.4278,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2015414,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.5944,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,1669128,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.7679,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,1735964,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:44.7679,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,5420507,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:45.0048,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:45.2407,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2362434,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:45.4152,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,1736105,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:45.6022,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,1878251,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:45.6022,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,5976791,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:46.2565,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:46.4774,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2224361,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:46.8036,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,3265596,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:46.9846,Continuous,KeyDown,3,4,8,14,e,Correct,E,0,1806938,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:46.9846,Continuous,Sequence Success,3,4,8,14,NA,NA,NA,NA,0,7296895,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:47.2494,Continuous,KeyDown,3,4,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:47.4568,Continuous,KeyDown,3,4,8,14,r,Correct,R,0,2084529,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:47.6798,Continuous,KeyDown,3,4,8,14,w,Correct,W,0,2222972,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:47.7142,Continuous,Sequence Failed,3,4,8,14,NA,NA,NA,NA,0,4655302,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:03:47.7142,Continuous,InputWindowOver,3,4,9,14,NA,NA,NA,NA,NA,6,1,1,7,Got Fish,NA,NA,
2020-05-19,17:04:11.2447,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:11.4940,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2500837,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:11.7160,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,2223727,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:11.9314,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,215345,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:11.9314,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,6878014,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.1398,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.3348,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,1944853,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.5358,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,2015778,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.7303,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,1943581,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.7303,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,5904211,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:12.9387,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.1402,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2016105,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.3347,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,1944786,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.5431,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,2084418,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.5431,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,6045309,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.7311,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:13.9466,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2154522,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.1406,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,1945636,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.3425,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,2015341,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.3425,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,6115499,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.5300,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.7385,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2084315,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:14.9329,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,1945754,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.1279,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,1945813,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.1279,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,5975882,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.3289,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.5304,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2014365,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.7528,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,2226835,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.9612,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,2081643,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:15.9612,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,6322843,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:16.3163,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:16.5237,Continuous,KeyDown,3,4,9,15,r,Correct,R,0,2083593,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:16.7740,Continuous,KeyDown,3,4,9,15,w,Correct,W,0,250148,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:16.9755,Continuous,KeyDown,3,4,9,15,e,Correct,E,0,2015386,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:16.9755,Continuous,Sequence Success,3,4,9,15,NA,NA,NA,NA,0,6600459,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:17.1635,Continuous,KeyDown,3,4,9,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:17.2328,Continuous,Sequence Failed,3,4,9,15,NA,NA,NA,NA,0,0694578,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:17.2328,Continuous,InputWindowOver,3,4,10,15,NA,NA,NA,NA,NA,7,1,3,8,Got Fish,NA,NA,
2020-05-19,17:04:42.0412,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:42.2766,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,2362939,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:42.4850,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,208416,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:42.6795,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,1946758,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:42.6805,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,6393858,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:42.8880,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.0824,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,1945518,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.2839,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,2015483,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.4933,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,2084838,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.4933,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,6045839,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.6599,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:43.8818,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,2223587,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:44.1736,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,2918026,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:44.7231,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,5489819,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:44.7231,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,1,063143,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.0143,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.2088,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,1945944,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.3903,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,1806791,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.6053,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,2154515,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.6053,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,5907249,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.7858,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:45.9803,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,1944126,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.1553,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,1737652,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.3703,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,2153773,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.3703,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,5835551,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.5508,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.7383,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,1876783,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:46.9747,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,2362409,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:47.1756,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,2015919,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:47.1756,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,6255111,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:47.4334,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:47.6269,Continuous,KeyDown,3,5,10,16,r,Correct,R,0,1946394,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:47.8987,Continuous,KeyDown,3,5,10,16,w,Correct,W,0,2709036,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:48.0937,Continuous,KeyDown,3,5,10,16,e,Correct,E,0,1946746,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:48.0937,Continuous,Sequence Success,3,5,10,16,NA,NA,NA,NA,0,6602176,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:48.3021,Continuous,KeyDown,3,5,10,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:48.3151,Continuous,Sequence Failed,3,5,10,16,NA,NA,NA,NA,0,0138416,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:04:48.3151,Continuous,InputWindowOver,3,5,10,16,NA,NA,NA,NA,NA,7,1,5,8,Fish Escaped,NA,NA,
2020-05-19,17:05:11.1092,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:11.3646,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,2570668,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:11.5800,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,2154962,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:11.8233,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,2432234,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:11.8233,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,7157863,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.0457,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.2821,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,2362532,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.5045,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,2223561,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.7409,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,2362473,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.7409,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,6948566,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:12.9424,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.1438,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,201473,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.3453,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,2014974,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.5542,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,2084713,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.5542,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,6114417,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.7617,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:13.9706,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,2015487,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.1372,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,1737361,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.3387,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,2014636,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.3387,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,5767484,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.5271,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.7351,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,2084017,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:14.9086,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,1736881,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:15.0822,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,1737556,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:15.0822,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,5558454,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:15.4512,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:15.6447,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,1945872,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:15.9509,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,305704,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.1384,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,1876498,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.1384,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,687941,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.3468,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.5413,Continuous,KeyDown,3,5,10,17,r,Correct,R,0,1945841,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.7218,Continuous,KeyDown,3,5,10,17,w,Correct,W,0,1806678,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.9173,Continuous,KeyDown,3,5,10,17,e,Correct,E,0,1945452,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:16.9173,Continuous,Sequence Success,3,5,10,17,NA,NA,NA,NA,0,5697971,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:17.1258,Continuous,KeyDown,3,5,10,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:17.1742,Continuous,Sequence Failed,3,5,10,17,NA,NA,NA,NA,0,0485135,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:17.1742,Continuous,InputWindowOver,3,5,11,17,NA,NA,NA,NA,NA,7,1,3,8,Got Fish,NA,NA,
2020-05-19,17:05:36.3115,Continuous,KeyDown,3,5,11,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:36.5409,Continuous,KeyDown,3,5,11,18,r,Correct,R,0,2293411,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:05:36.7837,Continuous,KeyDown,3,5,11,18,w,Correct,W,0,2431937,NA,NA,NA,NA,NA,NA,NA,NA,
