Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-19,17:08:17.5906,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:09:01.1044,Discrete,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:58.8299,Discrete,KeyDown,3,4,11,19,r,Correct,R,0,1737409,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.0243,Discrete,KeyDown,3,4,11,19,w,Correct,W,0,1946449,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.1909,Discrete,KeyDown,3,4,11,19,e,Correct,E,0,1667541,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.1909,Discrete,Sequence Success,3,4,11,19,NA,NA,NA,NA,0,5351399,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.3993,Discrete,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.5868,Discrete,KeyDown,3,4,11,19,r,Correct,R,0,1877909,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.6427,Discrete,Sequence Failed,3,4,11,19,NA,NA,NA,NA,0,2431803,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:16:59.6427,Discrete,InputWindowOver,3,4,11,19,NA,NA,NA,NA,NA,3,1,3,4,Fish Escaped,NA,NA,
2020-05-19,17:17:23.2901,Discrete,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:17:23.4352,Discrete,KeyDown,3,4,11,20,r,Correct,R,0,1459372,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:17:23.5948,Discrete,KeyDown,3,4,11,20,w,Correct,W,0,1598244,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:17:23.7334,Discrete,KeyDown,3,4,11,20,e,Correct,E,0,1389598,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:17:23.7334,Discrete,Sequence Success,3,4,11,20,NA,NA,NA,NA,0,4447213,NA,NA,NA,NA,NA,NA,NA,
2020-05-19,17:17:25.9780,Discrete,InputWindowOver,3,4,12,20,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-19,17:17:33.0872,Discrete,Frustration Questionnaire,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,
