Date,Timestamp,Participant,ConditionOrder,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
20/05/2020,31:51.1,9,1,Continuous,KeyDown,3,4,11,19,e,Correct,E,0.07598779,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.1,9,1,Continuous,Sequence Success,3,4,11,19,NA,NA,NA,NA,0.5068375,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.4,9,1,Continuous,KeyDown,3,4,11,19,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.6,9,1,Continuous,KeyDown,3,4,11,19,r,Correct,R,0.2014162,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.8,9,1,Continuous,KeyDown,3,4,11,19,w,Correct,W,0.2082801,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.9,9,1,Continuous,KeyDown,3,4,11,19,e,Correct,E,0.09715962,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:51.9,9,1,Continuous,Sequence Success,3,4,11,19,NA,NA,NA,NA,0.5068559,NA,NA,NA,NA,NA,NA,NA
20/05/2020,31:52.1,9,1,Continuous,InputWindowOver,3,4,11,19,NA,NA,NA,NA,NA,8,0,4,8,Fish Escaped,NA,NA
20/05/2020,32:12.3,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:12.5,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.2363035,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:12.7,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.1805803,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:12.8,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.09003353,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:12.8,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.5069173,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.0,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.2,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.1945767,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.5,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.2569152,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.6,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.1041618,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.6,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.5556538,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:13.8,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.0,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.2085052,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.2,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.1736814,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.3,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.1109721,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.3,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.4931588,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.5,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.7,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.194625,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:14.9,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.1875776,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.0,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.09718525,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.0,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.4793879,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.2,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.4,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.1945425,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.6,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.1943586,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.7,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.09034622,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:15.7,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.4792474,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.0,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.2,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.2084497,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.4,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.201141,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.5,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.09040526,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.5,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.4999959,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.7,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:16.9,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.2290994,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.2,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.2150409,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.3,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.09766492,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.3,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.5418052,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.5,9,1,Continuous,KeyDown,3,4,11,20,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.7,9,1,Continuous,KeyDown,3,4,11,20,r,Correct,R,0.2361152,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:17.9,9,1,Continuous,KeyDown,3,4,11,20,w,Correct,W,0.1736093,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:18.0,9,1,Continuous,KeyDown,3,4,11,20,e,Correct,E,0.1111318,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:18.0,9,1,Continuous,Sequence Success,3,4,11,20,NA,NA,NA,NA,0.5208563,NA,NA,NA,NA,NA,NA,NA
20/05/2020,32:18.1,9,1,Continuous,InputWindowOver,3,4,12,20,NA,NA,NA,NA,NA,8,0,2,8,Got Fish,NA,NA
20/05/2020,32:37.1,9,1,Continuous,Frustration Questionnaire,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8
20/05/2020,00:00.2,10,2,NA,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:02.9,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:03.2,10,2,Continuous,KeyDown,1,1,0,1,r,Correct,R,0,3166819,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:03.5,10,2,Continuous,KeyDown,1,1,0,1,w,Correct,W,0,3001288,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:03.9,10,2,Continuous,KeyDown,1,1,0,1,e,Correct,E,0,3665133,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:03.9,10,2,Continuous,Sequence Success,1,1,0,1,NA,NA,NA,NA,0,9833241,NA,NA,NA,NA,NA,NA
20/05/2020,01:04.6,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:04.7,10,2,Continuous,KeyDown,1,1,0,1,r,Correct,R,0,1834991,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:04.9,10,2,Continuous,KeyDown,1,1,0,1,e,Failed,W,0,1998228,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:04.9,10,2,Continuous,Sequence Failed,1,1,0,1,NA,NA,NA,NA,0,3833219,NA,NA,NA,NA,NA,NA
20/05/2020,01:05.1,10,2,Continuous,KeyDown,1,1,0,1,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:05.5,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:05.7,10,2,Continuous,KeyDown,1,1,0,1,w,Failed,R,0,1999492,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:05.7,10,2,Continuous,Sequence Failed,1,1,0,1,NA,NA,NA,NA,0,1999492,NA,NA,NA,NA,NA,NA
20/05/2020,01:06.2,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:06.5,10,2,Continuous,KeyDown,1,1,0,1,r,Correct,R,0,2833125,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:06.9,10,2,Continuous,KeyDown,1,1,0,1,w,Correct,W,0,3833111,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:07.1,10,2,Continuous,KeyDown,1,1,0,1,e,Correct,E,0,1833162,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:07.1,10,2,Continuous,Sequence Success,1,1,0,1,NA,NA,NA,NA,0,8499398,NA,NA,NA,NA,NA,NA
20/05/2020,01:07.4,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:07.7,10,2,Continuous,KeyDown,1,1,0,1,r,Correct,R,0,3168587,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.0,10,2,Continuous,KeyDown,1,1,0,1,w,Correct,W,0,249729,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.2,10,2,Continuous,KeyDown,1,1,0,1,e,Correct,E,0,2000787,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.2,10,2,Continuous,Sequence Success,1,1,0,1,NA,NA,NA,NA,0,7666664,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.5,10,2,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.7,10,2,Continuous,KeyDown,1,1,0,1,r,Correct,R,0,1833899,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:08.9,10,2,Continuous,KeyDown,1,1,0,1,w,Correct,W,0,1831843,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:09.0,10,2,Continuous,KeyDown,1,1,0,1,e,Correct,E,0,1498703,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:09.0,10,2,Continuous,Sequence Success,1,1,0,1,NA,NA,NA,NA,0,5164446,NA,NA,NA,NA,NA,NA
20/05/2020,01:09.4,10,2,Continuous,InputWindowOver,1,1,1,1,NA,NA,NA,NA,NA,4,2,1,6,Got Fish,NA,NA
20/05/2020,01:33.4,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:33.7,10,2,Continuous,KeyDown,1,1,1,2,w,Failed,R,0,3832836,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:33.7,10,2,Continuous,Sequence Failed,1,1,1,2,NA,NA,NA,NA,0,3832836,NA,NA,NA,NA,NA,NA
20/05/2020,01:34.6,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:34.8,10,2,Continuous,KeyDown,1,1,1,2,r,Correct,R,0,2000288,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.1,10,2,Continuous,KeyDown,1,1,1,2,w,Correct,W,0,2333775,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.2,10,2,Continuous,KeyDown,1,1,1,2,e,Correct,E,0,1000527,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.2,10,2,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0,5334589,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.5,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.7,10,2,Continuous,KeyDown,1,1,1,2,r,Correct,R,0,1999203,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:35.9,10,2,Continuous,KeyDown,1,1,1,2,w,Correct,W,0,2334298,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:36.1,10,2,Continuous,KeyDown,1,1,1,2,e,Correct,E,0,1332549,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:36.1,10,2,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0,5666051,NA,NA,NA,NA,NA,NA
20/05/2020,01:36.4,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:36.7,10,2,Continuous,KeyDown,1,1,1,2,r,Correct,R,0,2499809,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:37.0,10,2,Continuous,KeyDown,1,1,1,2,w,Correct,W,0,2834361,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:37.2,10,2,Continuous,KeyDown,1,1,1,2,e,Correct,E,0,1832506,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:37.2,10,2,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0,7166676,NA,NA,NA,NA,NA,NA
20/05/2020,01:37.5,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:37.7,10,2,Continuous,KeyDown,1,1,1,2,r,Correct,R,0,2334367,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:38.0,10,2,Continuous,KeyDown,1,1,1,2,w,Correct,W,0,2500291,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:38.2,10,2,Continuous,KeyDown,1,1,1,2,e,Correct,E,0,1833066,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:38.2,10,2,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0,6667724,NA,NA,NA,NA,NA,NA
20/05/2020,01:38.7,10,2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:38.9,10,2,Continuous,KeyDown,1,1,1,2,r,Correct,R,0,2501016,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:39.1,10,2,Continuous,KeyDown,1,1,1,2,w,Correct,W,0,2165522,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:39.2,10,2,Continuous,KeyDown,1,1,1,2,e,Correct,E,0,1168105,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:39.2,10,2,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0,5834643,NA,NA,NA,NA,NA,NA
20/05/2020,01:39.3,10,2,Continuous,InputWindowOver,1,1,1,2,NA,NA,NA,NA,NA,5,1,3,6,Fish Escaped,NA,NA
20/05/2020,02:10.8,10,2,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:11.8,10,2,Continuous,KeyDown,1,1,1,3,t,Correct,R,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:11.9,10,2,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,1330796,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:12.1,10,2,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,183373,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:12.3,10,2,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,1667973,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:12.3,10,2,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,48325,NA,NA,NA,NA,NA,NA
20/05/2020,02:12.7,10,2,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:13.0,10,2,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,2665957,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:13.2,10,2,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,2667578,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:13.4,10,2,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,1332458,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:13.4,10,2,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,0,6665992,NA,NA,NA,NA,NA,NA
20/05/2020,02:13.9,10,2,Continuous,KeyDown,1,1,1,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:14.1,10,2,Continuous,KeyDown,1,1,1,3,r,Correct,R,0,1831719,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:14.5,10,2,Continuous,KeyDown,1,1,1,3,w,Correct,W,0,4666224,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:15.2,10,2,Continuous,KeyDown,1,1,1,3,e,Correct,E,0,6834422,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:15.2,10,2,Continuous,Sequence Success,1,1,1,3,NA,NA,NA,NA,1,333236,NA,NA,NA,NA,NA,NA
20/05/2020,02:15.5,10,2,Continuous,InputWindowOver,1,1,2,3,NA,NA,NA,NA,NA,3,0,2,3,Got Fish,NA,NA
20/05/2020,02:37.3,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:37.4,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1667107,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:37.7,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,2666485,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:37.8,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,1167083,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:37.8,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,5500675,NA,NA,NA,NA,NA,NA
20/05/2020,02:38.2,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:38.4,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1999559,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:38.7,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,3000165,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:38.8,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,9996778,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:38.8,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,5999402,NA,NA,NA,NA,NA,NA
20/05/2020,02:39.3,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:39.5,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1831981,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:39.8,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,3000731,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:39.9,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,116659,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:39.9,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,5999302,NA,NA,NA,NA,NA,NA
20/05/2020,02:40.3,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:40.5,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,2000441,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:40.7,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1999978,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:40.8,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,9986126,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:40.8,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4999031,NA,NA,NA,NA,NA,NA
20/05/2020,02:41.2,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:41.5,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,3500067,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:41.7,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,2167975,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:41.8,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,9981358,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:41.8,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,6666178,NA,NA,NA,NA,NA,NA
20/05/2020,02:42.1,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:42.3,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,1833166,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:42.5,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,1999512,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:42.6,10,2,Continuous,KeyDown,1,0,2,4,e,Correct,E,0,834257,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:42.6,10,2,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0,4666935,NA,NA,NA,NA,NA,NA
20/05/2020,02:43.0,10,2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:43.2,10,2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0,2001149,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:43.4,10,2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0,2000071,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:43.5,10,2,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0,5168297,NA,NA,NA,NA,NA,NA
20/05/2020,02:43.5,10,2,Continuous,InputWindowOver,1,0,3,4,NA,NA,NA,NA,NA,6,1,3,7,Got Fish,NA,NA
20/05/2020,03:05.4,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:06.4,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,9832219,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:06.6,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,1999664,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:06.7,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,8325315,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:06.7,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,1,266441,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.0,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.2,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,1833215,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.4,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,2000272,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.5,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,1165379,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.5,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,0,4998865,NA,NA,NA,NA,NA,NA
20/05/2020,03:07.8,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.0,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,1499516,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.3,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,2834741,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.4,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,9986266,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.4,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,0,5332884,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.6,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:08.8,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,1499638,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.0,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,2000896,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.1,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,1000719,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.1,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,0,4501253,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.3,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.5,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,1666617,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.7,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,2167341,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.8,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,1166287,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:09.8,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,0,5000245,NA,NA,NA,NA,NA,NA
20/05/2020,03:10.3,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:10.5,10,2,Continuous,KeyDown,1,0,3,5,r,Correct,R,0,1498671,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:10.7,10,2,Continuous,KeyDown,1,0,3,5,w,Correct,W,0,2001503,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:10.8,10,2,Continuous,KeyDown,1,0,3,5,e,Correct,E,0,1165236,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:10.8,10,2,Continuous,Sequence Success,1,0,3,5,NA,NA,NA,NA,0,466541,NA,NA,NA,NA,NA,NA
20/05/2020,03:11.2,10,2,Continuous,KeyDown,1,0,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
