Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,11:18:06.7237,Discrete,KeyDown,2,3,7,14,e,Correct,E,0.2362063,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:06.7237,Discrete,Sequence Success,2,3,7,14,NA,NA,NA,NA,1.076715,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:07.0846,Discrete,KeyDown,2,3,7,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:07.2510,Discrete,KeyDown,2,3,7,14,r,Correct,R,0.1665159,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:07.5918,Discrete,KeyDown,2,3,7,14,w,Correct,W,0.3403397,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:07.7579,Discrete,KeyDown,2,3,7,14,e,Correct,E,0.1668293,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:07.7584,Discrete,Sequence Success,2,3,7,14,NA,NA,NA,NA,0.6736849,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:18:08.2448,Discrete,InputWindowOver,2,3,8,14,NA,NA,NA,NA,NA,2,0,1,2,Got Fish,NA,NA,
2020-05-20,11:18:37.2772,Discrete,Frustration Questionnaire,NA,NA,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,
2020-05-20,11:19:02.2330,Discrete,KeyDown,3,5,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:02.5257,Discrete,KeyDown,3,5,8,15,r,Correct,R,0.291763,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:02.8932,Discrete,KeyDown,3,5,8,15,w,Correct,W,0.3680682,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:03.1566,Discrete,KeyDown,3,5,8,15,e,Correct,E,0.2637416,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:03.1566,Discrete,Sequence Success,3,5,8,15,NA,NA,NA,NA,0.9235728,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:03.5802,Discrete,KeyDown,3,5,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:03.8244,Discrete,KeyDown,3,5,8,15,r,Correct,R,0.2431891,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:04.1711,Discrete,KeyDown,3,5,8,15,w,Correct,W,0.3476474,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:04.3873,Discrete,KeyDown,3,5,8,15,e,Correct,E,0.2146991,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:04.3873,Discrete,Sequence Success,3,5,8,15,NA,NA,NA,NA,0.8055356,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:04.9624,Discrete,InputWindowOver,3,5,8,15,NA,NA,NA,NA,NA,2,0,2,2,Fish Escaped,NA,NA,
2020-05-20,11:19:26.9950,Discrete,KeyDown,3,5,8,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:27.2655,Discrete,KeyDown,3,5,8,16,r,Correct,R,0.270736,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:27.6267,Discrete,KeyDown,3,5,8,16,w,Correct,W,0.3612475,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:27.8762,Discrete,KeyDown,3,5,8,16,e,Correct,E,0.2499696,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:27.8762,Discrete,Sequence Success,3,5,8,16,NA,NA,NA,NA,0.8819531,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:29.6270,Discrete,InputWindowOver,3,5,9,16,NA,NA,NA,NA,NA,1,0,0,1,Got Fish,NA,NA,
2020-05-20,11:19:51.7625,Discrete,KeyDown,3,5,9,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:52.0611,Discrete,KeyDown,3,5,9,17,r,Correct,R,0.2987453,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:52.4497,Discrete,KeyDown,3,5,9,17,w,Correct,W,0.3889799,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:52.7207,Discrete,KeyDown,3,5,9,17,e,Correct,E,0.2709122,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:52.7207,Discrete,Sequence Success,3,5,9,17,NA,NA,NA,NA,0.9586374,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:53.0542,Discrete,KeyDown,3,5,9,17,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:53.2762,Discrete,KeyDown,3,5,9,17,r,Correct,R,0.2223951,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:53.6302,Discrete,KeyDown,3,5,9,17,w,Correct,W,0.3542646,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:53.8527,Discrete,KeyDown,3,5,9,17,e,Correct,E,0.2222881,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:53.8527,Discrete,Sequence Success,3,5,9,17,NA,NA,NA,NA,0.7989478,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:19:54.5478,Discrete,InputWindowOver,3,5,9,17,NA,NA,NA,NA,NA,2,0,2,2,Fish Escaped,NA,NA,
2020-05-20,11:20:13.8992,Discrete,KeyDown,3,5,9,18,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:14.2044,Discrete,KeyDown,3,5,9,18,r,Correct,R,0.3056683,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:14.5782,Discrete,KeyDown,3,5,9,18,w,Correct,W,0.3746422,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,11:20:14.8434,Discrete,KeyDown,3,5,9,18,e,Correct,E,0.2637951,NA,NA,NA,NA,NA,NA,NA,NA,
