Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,13:00:00.1712,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:01:02.9161,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:57.1869,Continuous,KeyDown,2,2,4,8,e,Correct,E,0,1334453,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:57.1869,Continuous,Sequence Success,2,2,4,8,NA,NA,NA,NA,0,6667514,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:57.4862,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:57.6196,Continuous,KeyDown,2,2,4,8,r,Correct,R,0,1332329,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.0531,Continuous,KeyDown,2,2,4,8,w,Correct,W,0,4333235,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.1861,Continuous,KeyDown,2,2,4,8,e,Correct,E,0,1332999,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.1861,Continuous,Sequence Success,2,2,4,8,NA,NA,NA,NA,0,6998563,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.4693,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.6361,Continuous,KeyDown,2,2,4,8,r,Correct,R,0,1666735,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.8693,Continuous,KeyDown,2,2,4,8,e,Failed,W,0,2334166,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.8693,Continuous,Sequence Failed,2,2,4,8,NA,NA,NA,NA,0,4000901,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:58.9864,Continuous,KeyDown,2,2,4,8,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:59.1698,Continuous,KeyDown,2,2,4,8,e,Failed,T,0,1832046,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:59.5191,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,3499852,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:59.7023,Continuous,KeyDown,2,2,4,8,r,Correct,R,0,1833572,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:04:59.9030,Continuous,KeyDown,2,2,4,8,w,Correct,W,0,2000085,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.0201,Continuous,KeyDown,2,2,4,8,e,Correct,E,0,1166828,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.0201,Continuous,Sequence Success,2,2,4,8,NA,NA,NA,NA,1,033238,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.3024,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.4700,Continuous,KeyDown,2,2,4,8,r,Correct,R,0,1668239,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.7022,Continuous,KeyDown,2,2,4,8,w,Correct,W,0,2331421,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.7693,Continuous,KeyDown,2,2,4,8,e,Correct,E,0,06671172,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:00.7693,Continuous,Sequence Success,2,2,4,8,NA,NA,NA,NA,0,4666777,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:01.0525,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:01.2364,Continuous,KeyDown,2,2,4,8,r,Correct,R,0,1833909,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:01.5863,Continuous,KeyDown,2,2,4,8,w,Correct,W,0,3499813,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:01.6533,Continuous,KeyDown,2,2,4,8,e,Correct,E,0,06665981,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:01.6533,Continuous,Sequence Success,2,2,4,8,NA,NA,NA,NA,0,600032,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:02.1194,Continuous,KeyDown,2,2,4,8,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:02.2529,Continuous,KeyDown,2,2,4,8,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:02.2689,Continuous,Sequence Failed,2,2,4,8,NA,NA,NA,NA,0,0167938,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:02.2699,Continuous,InputWindowOver,2,2,5,8,NA,NA,NA,NA,NA,5,2,0,7,Got Fish,NA,NA,
2020-05-20,13:05:23.6188,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:23.9023,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,2834142,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.1016,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,1998727,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.2022,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,1001075,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.2022,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,5833944,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.4852,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.6690,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,1834449,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:24.9361,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,2667073,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:25.0522,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,1165518,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:25.0522,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,566704,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:25.4350,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:25.6522,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,2168003,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:25.9185,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,2666164,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.0186,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,09996217,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.0186,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,5833789,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.3356,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.5014,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,1664928,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.8522,Continuous,KeyDown,2,2,5,9,w,Correct,W,0,34997,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.9194,Continuous,KeyDown,2,2,5,9,e,Correct,E,0,06668806,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:26.9194,Continuous,Sequence Success,2,2,5,9,NA,NA,NA,NA,0,5831509,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:27.4687,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:27.6351,Continuous,KeyDown,2,2,5,9,r,Correct,R,0,1667247,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:27.8856,Continuous,KeyDown,2,2,5,9,e,Failed,W,0,2500139,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:27.8856,Continuous,Sequence Failed,2,2,5,9,NA,NA,NA,NA,0,4167387,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:28.2525,Continuous,KeyDown,2,2,5,9,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:29.2358,Continuous,KeyDown,2,2,5,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:29.2518,Continuous,Sequence Failed,2,2,5,9,NA,NA,NA,NA,0,0167392,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:05:29.2518,Continuous,InputWindowOver,2,2,5,9,NA,NA,NA,NA,NA,4,2,2,6,Fish Escaped,NA,NA,
2020-05-20,13:06:00.7844,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:01.0846,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,3000484,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:01.4344,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,3500933,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:01.5843,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,1498594,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:01.5843,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,8000011,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:01.8348,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.1012,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2666357,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.3174,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,2165858,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.3684,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,05009714,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.3684,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,5333186,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.6843,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:02.9005,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2165385,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.1182,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,2166888,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.1682,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,04998299,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.1682,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,4832103,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.5181,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.6678,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,1500336,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.9342,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,2665951,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.9843,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,05018011,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:03.9843,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,4668088,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:04.3344,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:04.5345,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2000231,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:04.8679,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,3334391,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:04.9678,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,0998922,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:04.9678,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,6333544,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:05.3346,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:05.5006,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,1667139,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:05.6513,Continuous,KeyDown,2,2,5,10,e,Failed,W,0,1501304,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:05.6513,Continuous,Sequence Failed,2,2,5,10,NA,NA,NA,NA,0,3168443,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:06.1175,Continuous,KeyDown,2,2,5,10,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:06.5172,Continuous,InputWindowOver,2,2,6,10,NA,NA,NA,NA,NA,5,1,4,6,Got Fish,NA,NA,
2020-05-20,13:06:30.7671,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:30.9669,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,2000172,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.1998,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,2332893,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.2669,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,0664852,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.2669,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,4997917,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.5505,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.7168,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1666817,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:31.9671,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,2499238,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.0003,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,0334129,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.0003,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,4500184,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.3337,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.4506,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1167493,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.8169,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,3665067,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.8499,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,0333415,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:32.8499,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,5165975,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:33.1831,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:33.2838,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,0999545,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:33.7998,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,5166629,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:33.9838,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,183333,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:33.9838,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,7999504,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:34.4169,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:34.5497,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1333077,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:34.8999,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,3500029,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:35.1668,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,2666325,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:35.1668,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,749943,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:35.2504,Continuous,KeyDown,2,3,6,11,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:35.7005,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:35.8168,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1165582,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:36.0838,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,2666314,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:36.1838,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,1000021,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:36.1838,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,4831917,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:36.3167,Continuous,InputWindowOver,2,3,6,11,NA,NA,NA,NA,NA,6,0,6,6,Fish Escaped,NA,NA,
2020-05-20,13:06:57.8324,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:58.0823,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,2499508,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:58.5159,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,4334119,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:58.6993,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,1832727,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:58.6993,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,8666354,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:58.9995,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:59.1830,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,1833249,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:59.4166,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,233334,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:59.4821,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,06676927,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:59.4821,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,4834282,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:06:59.8162,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.0157,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,1999868,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.2491,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2335067,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.3162,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,06652999,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.3162,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,5000235,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.6329,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:00.8158,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,1833974,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.0498,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2332357,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.1331,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,08326453,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.1331,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,4998977,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.4660,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.6659,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,1999719,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.8994,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2332835,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.9659,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,0666976,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:01.9659,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,499953,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:02.3991,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:02.6494,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,2499499,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:02.9493,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2999407,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:02.9991,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,05001557,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:02.9991,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,5999062,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:03.4991,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:03.6989,Continuous,Sequence Failed,2,3,6,12,NA,NA,NA,NA,0,2000633,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:03.6989,Continuous,InputWindowOver,2,3,7,12,NA,NA,NA,NA,NA,6,1,4,7,Got Fish,NA,NA,
2020-05-20,13:07:26.6153,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:26.8318,Continuous,KeyDown,2,3,7,13,w,Failed,R,0,2166442,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:26.8318,Continuous,Sequence Failed,2,3,7,13,NA,NA,NA,NA,0,2166442,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:27.3821,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:27.5814,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,1999885,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:27.8488,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,266669,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:27.9488,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,0999963,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:27.9488,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,5666538,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.2151,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.4153,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2000835,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.6315,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,216537,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.6815,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,05005071,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.6815,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,4666712,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:28.9818,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.1649,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,1832171,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.3654,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,1999806,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.4321,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,06672791,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.4321,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,4499256,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.7983,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:29.9488,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,1500342,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:30.1988,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,2498477,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:30.2819,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,08335337,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:30.2819,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,4832352,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:30.6657,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:30.8488,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,1833719,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:31.1320,Continuous,KeyDown,2,3,7,13,e,Failed,W,0,2833015,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:31.1320,Continuous,Sequence Failed,2,3,7,13,NA,NA,NA,NA,0,4666734,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:31.5649,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:31.7481,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,1834391,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,13:07:31.9982,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,2499927,NA,NA,NA,NA,NA,NA,NA,NA,
