Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,PerceivedControl
12/06/2020,41:34.3,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.3,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.3,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.090096,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.4,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.09179261,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.5,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.08432037,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.5,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.266209,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:56.9,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.0,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.08432599,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.0,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.0800088,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.1,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.08644371,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.1,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.2507785,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.5,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.6,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.0760171,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.7,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.09764671,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.8,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.08564068,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:57.8,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.2593045,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.1,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.09812081,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.3,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.0644169,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.4,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.0872834,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.4,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.2498211,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.7,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.8,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.091031,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.9,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.0454462,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.9,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.06880429,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:58.9,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.2052815,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:59.3,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:59.5,Continuous,KeyDown,1,0,0,1,w,Failed,R,0.1345697,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:59.5,Continuous,Sequence Failed,1,0,0,1,NA,NA,NA,NA,0.1345697,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:59.5,Continuous,KeyDown,1,0,0,1,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,41:59.6,Continuous,KeyDown,1,0,0,1,r,Failed,T,0.0922184,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.0,Continuous,KeyDown,1,0,0,1,t,Correct,T,0.3708006,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.1,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.0876708,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.1,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.03740656,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.2,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.0690732,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.2,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.6571696,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.6,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.6,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.0375786,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.7,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.0808073,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.7,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.05822352,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:00.7,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.1766094,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:01.2,Continuous,KeyDown,1,0,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:01.2,Continuous,KeyDown,1,0,0,1,r,Correct,R,0.0426045,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:01.3,Continuous,KeyDown,1,0,0,1,w,Correct,W,0.07692891,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:01.4,Continuous,KeyDown,1,0,0,1,e,Correct,E,0.05709691,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:01.4,Continuous,Sequence Success,1,0,0,1,NA,NA,NA,NA,0.1766303,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:02.0,Continuous,InputWindowOver,1,0,1,1,NA,NA,NA,NA,NA,8,1,4,9,Got Fish,NA,NA
12/06/2020,42:19.4,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:19.5,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.09950631,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:19.6,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.0883408,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:19.7,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.0906322,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:19.7,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2784793,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.3,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.08881859,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.4,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.09139089,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.5,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.08788632,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.5,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2680958,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.9,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:20.9,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.0569609,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.0,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.1168936,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.1,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.07963651,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.1,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.253491,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.5,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.6,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.063608,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.7,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.1274016,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.8,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.06208999,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:21.8,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2530997,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:22.4,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:22.4,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.0064986,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:22.7,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.3302737,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:22.8,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.08811814,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:22.8,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.4248905,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.2,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.3,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.1206232,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.4,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.04807898,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.5,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.08783777,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.5,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2565399,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:23.9,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.0,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.07172471,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.0,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.087927,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.1,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.06592311,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.1,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2255748,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.5,Continuous,KeyDown,1,1,1,2,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.6,Continuous,KeyDown,1,1,1,2,r,Correct,R,0.1047063,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.6,Continuous,KeyDown,1,1,1,2,w,Correct,W,0.04161908,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.7,Continuous,KeyDown,1,1,1,2,e,Correct,E,0.0722668,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:24.7,Continuous,Sequence Success,1,1,1,2,NA,NA,NA,NA,0.2185922,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:25.2,Continuous,InputWindowOver,1,1,2,2,NA,NA,NA,NA,NA,8,0,6,8,Got Fish,NA,NA
12/06/2020,42:42.6,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:42.7,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.0966963,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:42.8,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1000774,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:42.9,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.09029974,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:42.9,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2870734,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:43.4,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:43.5,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.1448255,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:43.7,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.1088695,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:43.7,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.07958081,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:43.7,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.3332759,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:44.2,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:44.3,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.1274327,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:44.4,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.08809209,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:44.5,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.08363582,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:44.5,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2991606,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.0,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.1,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.1142923,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.1,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.06416786,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.3,Continuous,KeyDown,1,0,2,3,,Correct,E,0.1175926,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.3,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2960528,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.7,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.9,Continuous,KeyDown,1,0,2,3,w,Failed,R,0.1646894,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:45.9,Continuous,Sequence Failed,1,0,2,3,NA,NA,NA,NA,0.1646894,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.0,Continuous,KeyDown,1,0,2,3,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.1,Continuous,KeyDown,1,0,2,3,r,Failed,T,0.1562951,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.5,Continuous,KeyDown,1,0,2,3,t,Correct,T,0.4138856,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.6,Continuous,KeyDown,1,0,2,3,w,Failed,R,0.1040289,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.6,Continuous,Sequence Failed,1,0,2,3,NA,NA,NA,NA,0.6742096,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:46.7,Continuous,KeyDown,1,0,2,3,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:47.2,Continuous,KeyDown,1,0,2,3,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:47.3,Continuous,KeyDown,1,0,2,3,r,Correct,R,0.09174509,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:47.4,Continuous,KeyDown,1,0,2,3,w,Correct,W,0.103172,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:47.5,Continuous,KeyDown,1,0,2,3,e,Correct,E,0.09109955,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:47.5,Continuous,Sequence Success,1,0,2,3,NA,NA,NA,NA,0.2860166,NA,NA,NA,NA,NA,NA,NA
12/06/2020,42:48.4,Continuous,InputWindowOver,1,0,2,3,NA,NA,NA,NA,NA,5,2,1,7,Fish Escaped,NA,NA
12/06/2020,43:05.4,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:05.5,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.08777701,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:05.6,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1018695,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:05.6,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.09017251,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:05.6,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.279819,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.1,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.2,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.09777941,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.3,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.0470861,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.4,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.08152218,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.4,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2263877,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.8,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:06.9,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.0836267,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.0,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.08717443,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.0,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.06738038,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.0,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2381815,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.4,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.5,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.09916079,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.6,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1085857,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.7,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.08890755,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:07.7,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.296654,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.0,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.1,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.09801151,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.2,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.1007134,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.3,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.07436748,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.3,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2730924,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.6,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.7,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.1211843,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.8,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.0886596,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.9,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.07529354,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:08.9,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2851374,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.0,Continuous,KeyDown,1,0,2,4,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.2,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.3,Continuous,KeyDown,1,0,2,4,r,Correct,R,0.1100381,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.4,Continuous,KeyDown,1,0,2,4,w,Correct,W,0.04782911,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.4,Continuous,KeyDown,1,0,2,4,e,Correct,E,0.07936528,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.4,Continuous,Sequence Success,1,0,2,4,NA,NA,NA,NA,0.2372325,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.6,Continuous,KeyDown,1,0,2,4,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.6,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.7,Continuous,KeyDown,1,0,2,4,w,Failed,R,0.1046862,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.7,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0.1046862,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.8,Continuous,KeyDown,1,0,2,4,e,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.8,Continuous,KeyDown,1,0,2,4,r,Failed,T,0.0394693,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:09.9,Continuous,KeyDown,1,0,2,4,t,Correct,T,0.0260018,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.0,Continuous,KeyDown,1,0,2,4,e,Failed,R,0.1009141,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.0,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0.1663852,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.0,Continuous,KeyDown,1,0,2,4,w,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.1,Continuous,KeyDown,1,0,2,4,r,Failed,T,0.115478,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.1,Continuous,KeyDown,1,0,2,4,e,Failed,T,0.006654203,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.1,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,0.1221322,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.2,Continuous,KeyDown,1,0,2,4,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:10.3,Continuous,KeyDown,1,0,2,4,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:11.5,Continuous,Sequence Failed,1,0,2,4,NA,NA,NA,NA,1.199339,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:11.5,Continuous,InputWindowOver,1,0,3,4,NA,NA,NA,NA,NA,7,4,5,11,Got Fish,NA,NA
12/06/2020,43:30.2,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:30.3,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.0922287,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:30.4,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.1016677,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:30.5,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.09402959,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:30.5,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.287926,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:30.9,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.0,Continuous,KeyDown,1,1,3,5,w,Failed,R,0.1641613,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.0,Continuous,Sequence Failed,1,1,3,5,NA,NA,NA,NA,0.1641613,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.1,Continuous,KeyDown,1,1,3,5,r,Failed,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.6,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.7,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.1007101,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.8,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.0746223,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.9,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.08221078,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:31.9,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2575432,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:32.3,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:32.4,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.1040466,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:32.5,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.06279379,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:32.6,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.08391626,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:32.6,Continuous,Sequence Success,1,1,3,5,NA,NA,NA,NA,0.2507567,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.0,Continuous,KeyDown,1,1,3,5,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.1,Continuous,KeyDown,1,1,3,5,r,Correct,R,0.08604079,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.2,Continuous,KeyDown,1,1,3,5,w,Correct,W,0.05956321,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2020,43:33.2,Continuous,KeyDown,1,1,3,5,e,Correct,E,0.07800288,NA,NA,NA,NA,NA,NA,NA,NA
