Date,Timestamp,currentCondition,Event,WorldID,FishID,TotalFishCaught,BubbleNumber,KeyCode,CorrectKey,KeyExpected,TimeSinceLastKey,SequenceCompleteTime,CorrectSequencesEntered,SequencesFailed,CorrectSequencesDiscarded,TotalAttemptsInBubble,GotFish,InstantFrustration,GlobalFrustration
2020-05-20,18:30:23.0459,,Game Started!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:31:28.0855,Continuous,KeyDown,1,1,0,1,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:09.3493,Continuous,KeyDown,2,2,4,9,w,Correct,W,0,2999276,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:09.6497,Continuous,KeyDown,2,2,4,9,e,Correct,E,0,30007,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:09.6497,Continuous,Sequence Success,2,2,4,9,NA,NA,NA,NA,0,916703,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:10.0334,Continuous,KeyDown,2,2,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:10.3161,Continuous,KeyDown,2,2,4,9,r,Correct,R,0,2833377,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:10.5995,Continuous,KeyDown,2,2,4,9,w,Correct,W,0,2834978,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:10.9501,Continuous,KeyDown,2,2,4,9,e,Correct,E,0,3498812,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:10.9501,Continuous,Sequence Success,2,2,4,9,NA,NA,NA,NA,0,9167167,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:11.2664,Continuous,KeyDown,2,2,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:11.5330,Continuous,KeyDown,2,2,4,9,r,Correct,R,0,2667491,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:11.8008,Continuous,KeyDown,2,2,4,9,w,Correct,W,0,2666435,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:12.0996,Continuous,KeyDown,2,2,4,9,e,Correct,E,0,299926,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:12.0996,Continuous,Sequence Success,2,2,4,9,NA,NA,NA,NA,0,8333187,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:12.4498,Continuous,KeyDown,2,2,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:12.7167,Continuous,KeyDown,2,2,4,9,r,Correct,R,0,2667195,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:12.9165,Continuous,KeyDown,2,2,4,9,w,Correct,W,0,2000231,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:13.2503,Continuous,KeyDown,2,2,4,9,e,Correct,E,0,3332577,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:13.2503,Continuous,Sequence Success,2,2,4,9,NA,NA,NA,NA,0,8000003,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:13.5326,Continuous,KeyDown,2,2,4,9,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:13.7834,Continuous,KeyDown,2,2,4,9,r,Correct,R,0,2500216,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:13.9832,Continuous,KeyDown,2,2,4,9,w,Correct,W,0,2000811,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:14.2665,Continuous,KeyDown,2,2,4,9,e,Correct,E,0,2832004,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:14.2665,Continuous,Sequence Success,2,2,4,9,NA,NA,NA,NA,0,7333032,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:14.4503,Continuous,InputWindowOver,2,2,5,9,NA,NA,NA,NA,NA,5,0,3,5,Got Fish,NA,NA,
2020-05-20,18:36:35.7012,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.0168,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,3167969,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.2672,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,2500005,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.5010,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,2333689,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.5010,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,8001663,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.7844,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:36.9842,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,1999223,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:37.2674,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,283523,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:37.4672,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,1998611,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:37.4672,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,6833064,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:37.7836,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:38.0334,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2500178,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:38.2172,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,1834273,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:38.4840,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,2666125,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:38.4840,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,7000576,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:38.7504,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.0002,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2498994,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.2180,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,2168179,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.4174,Continuous,KeyDown,2,2,5,10,e,Correct,E,0,1998956,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.4174,Continuous,Sequence Success,2,2,5,10,NA,NA,NA,NA,0,6666129,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.7012,Continuous,KeyDown,2,2,5,10,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:39.9339,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,2333486,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:40.4003,Continuous,KeyDown,2,2,5,10,w,Correct,W,0,4667179,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:41.3340,Continuous,KeyDown,2,2,5,10,t,Correct,E,0,9334442,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:41.4669,Continuous,KeyDown,2,2,5,10,r,Correct,R,0,1334796,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:41.5508,Continuous,Sequence Failed,2,2,5,10,NA,NA,NA,NA,1,850159,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:36:41.5508,Continuous,InputWindowOver,2,2,6,10,NA,NA,NA,NA,NA,4,1,3,5,Got Fish,NA,NA,
2020-05-20,18:37:08.6014,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:09.7347,Continuous,KeyDown,2,3,6,11,t,Correct,R,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:09.9515,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,2167006,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:10.3181,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,3666686,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:10.6191,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,3000231,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:10.6191,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,8833923,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:10.9515,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:11.1683,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,2166548,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:11.3521,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,1833555,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:11.6189,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,2666172,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:11.6189,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,6666275,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:11.9180,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:12.1348,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,2167845,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:12.5344,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,3999225,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:12.7682,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,2333398,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:12.7682,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,8500469,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:13.1848,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:13.3686,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1833615,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:13.6853,Continuous,KeyDown,2,3,6,11,w,Correct,W,0,3166476,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:13.8522,Continuous,KeyDown,2,3,6,11,e,Correct,E,0,1666252,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:13.8522,Continuous,Sequence Success,2,3,6,11,NA,NA,NA,NA,0,6666343,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:14.1688,Continuous,KeyDown,2,3,6,11,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:14.3347,Continuous,KeyDown,2,3,6,11,r,Correct,R,0,1666303,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:14.4686,Continuous,Sequence Failed,2,3,6,11,NA,NA,NA,NA,0,2999837,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:14.4686,Continuous,InputWindowOver,2,3,6,11,NA,NA,NA,NA,NA,4,1,3,5,Fish Escaped,NA,NA,
2020-05-20,18:37:36.1692,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:36.5027,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,3333356,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:36.8024,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2999033,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:37.1192,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,316673,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:37.1192,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,9499119,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:37.4355,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:37.7524,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,3166828,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:38.0031,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,2498749,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:38.2864,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,2833845,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:38.2864,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,8499422,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:38.6527,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:38.8854,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,2333817,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:39.2527,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,3666536,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:39.5025,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,2500085,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:39.5025,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,8500438,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:39.8362,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:40.0521,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,2168184,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:40.4024,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,349818,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:40.6522,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,2500091,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:40.6522,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,8166455,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:40.9695,Continuous,KeyDown,2,3,6,12,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:41.2362,Continuous,KeyDown,2,3,6,12,r,Correct,R,0,26657,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:41.4361,Continuous,KeyDown,2,3,6,12,w,Correct,W,0,1999786,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:41.7363,Continuous,KeyDown,2,3,6,12,e,Correct,E,0,3001573,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:41.7363,Continuous,Sequence Success,2,3,6,12,NA,NA,NA,NA,0,7667059,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:37:41.7693,Continuous,InputWindowOver,2,3,7,12,NA,NA,NA,NA,NA,5,0,0,5,Got Fish,NA,NA,
2020-05-20,18:38:04.4538,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:04.7530,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2999746,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:05.0377,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,283436,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:05.2531,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,2166091,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:05.2531,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,8000196,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:05.6034,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:05.8372,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2332519,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:06.0699,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,2334697,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:06.3038,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,2333406,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:06.3038,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,7000622,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:06.6032,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:06.8199,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2166986,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:07.0698,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,2500142,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:07.9869,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,9166701,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:07.9869,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,1,383383,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:08.4708,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:08.6867,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2166957,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:09.0871,Continuous,KeyDown,2,3,7,13,w,Correct,W,0,3999762,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:09.3199,Continuous,KeyDown,2,3,7,13,e,Correct,E,0,2332833,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:09.3199,Continuous,Sequence Success,2,3,7,13,NA,NA,NA,NA,0,8499552,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:09.6872,Continuous,KeyDown,2,3,7,13,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:09.9699,Continuous,KeyDown,2,3,7,13,r,Correct,R,0,2832242,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:10.1867,Continuous,Sequence Failed,2,3,7,13,NA,NA,NA,NA,0,4999148,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:10.1867,Continuous,InputWindowOver,2,3,8,13,NA,NA,NA,NA,NA,4,1,0,5,Got Fish,NA,NA,
2020-05-20,18:38:20.8373,Continuous,Frustration Questionnaire,NA,NA,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,
2020-05-20,18:38:50.4052,Continuous,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:50.6540,Continuous,KeyDown,3,5,8,14,r,Correct,R,0,2500242,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:50.9385,Continuous,KeyDown,3,5,8,14,w,Correct,W,0,283265,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:51.1882,Continuous,KeyDown,3,5,8,14,e,Correct,E,0,2501611,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:51.1882,Continuous,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,7834502,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:51.4880,Continuous,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:51.7214,Continuous,KeyDown,3,5,8,14,r,Correct,R,0,2333349,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:51.9882,Continuous,KeyDown,3,5,8,14,w,Correct,W,0,2667018,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:52.2549,Continuous,KeyDown,3,5,8,14,e,Correct,E,0,2667404,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:52.2549,Continuous,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,7667771,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:52.5214,Continuous,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:52.7542,Continuous,KeyDown,3,5,8,14,r,Correct,R,0,2333179,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:53.0215,Continuous,KeyDown,3,5,8,14,w,Correct,W,0,2667693,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:53.2383,Continuous,KeyDown,3,5,8,14,e,Correct,E,0,2166234,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:53.2383,Continuous,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,7167106,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:53.5390,Continuous,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:53.7385,Continuous,KeyDown,3,5,8,14,r,Correct,R,0,2000059,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:54.0711,Continuous,KeyDown,3,5,8,14,w,Correct,W,0,3333783,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:54.3053,Continuous,KeyDown,3,5,8,14,e,Correct,E,0,2334595,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:54.3053,Continuous,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,7668437,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:54.8543,Continuous,KeyDown,3,5,8,14,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:55.0541,Continuous,KeyDown,3,5,8,14,r,Correct,R,0,1999739,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:55.5712,Continuous,KeyDown,3,5,8,14,w,Correct,W,0,5166978,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:55.7713,Continuous,KeyDown,3,5,8,14,e,Correct,E,0,2000437,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:55.7723,Continuous,Sequence Success,3,5,8,14,NA,NA,NA,NA,0,9167154,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:38:56.0050,Continuous,InputWindowOver,3,5,8,14,NA,NA,NA,NA,NA,5,0,2,5,Fish Escaped,NA,NA,
2020-05-20,18:39:21.2230,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:21.6056,Continuous,KeyDown,3,4,8,15,r,Correct,R,0,3833893,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:21.8394,Continuous,KeyDown,3,4,8,15,w,Correct,W,0,2334304,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:22.1056,Continuous,KeyDown,3,4,8,15,e,Correct,E,0,2666447,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:22.1056,Continuous,Sequence Success,3,4,8,15,NA,NA,NA,NA,0,8834644,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:22.4230,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:22.6887,Continuous,KeyDown,3,4,8,15,r,Correct,R,0,266668,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:22.9721,Continuous,KeyDown,3,4,8,15,w,Correct,W,0,2832944,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:23.2726,Continuous,KeyDown,3,4,8,15,e,Correct,E,0,3001102,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:23.2726,Continuous,Sequence Success,3,4,8,15,NA,NA,NA,NA,0,8500726,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:23.5724,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:23.8571,Continuous,KeyDown,3,4,8,15,r,Correct,R,0,2833779,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:24.1558,Continuous,KeyDown,3,4,8,15,w,Correct,W,0,3000674,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:24.4054,Continuous,KeyDown,3,4,8,15,e,Correct,E,0,249928,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:24.4054,Continuous,Sequence Success,3,4,8,15,NA,NA,NA,NA,0,8333732,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:24.7056,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:24.9061,Continuous,KeyDown,3,4,8,15,r,Correct,R,0,2000024,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:25.1559,Continuous,KeyDown,3,4,8,15,w,Correct,W,0,2500295,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:25.4057,Continuous,KeyDown,3,4,8,15,e,Correct,E,0,249953,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:25.4057,Continuous,Sequence Success,3,4,8,15,NA,NA,NA,NA,0,6999849,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:25.7061,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:25.9059,Continuous,KeyDown,3,4,8,15,r,Correct,R,0,1999174,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.1387,Continuous,KeyDown,3,4,8,15,w,Correct,W,0,2333159,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.3395,Continuous,KeyDown,3,4,8,15,e,Correct,E,0,200041,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.3395,Continuous,Sequence Success,3,4,8,15,NA,NA,NA,NA,0,6332743,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.8059,Continuous,KeyDown,3,4,8,15,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.8888,Continuous,Sequence Failed,3,4,8,15,NA,NA,NA,NA,0,0833838,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:26.8888,Continuous,InputWindowOver,3,4,9,15,NA,NA,NA,NA,NA,5,1,4,6,Got Fish,NA,NA,
2020-05-20,18:39:47.4236,Continuous,KeyDown,3,4,9,16,t,Correct,T,0,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:47.7235,Continuous,KeyDown,3,4,9,16,r,Correct,R,0,3001453,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:48.0062,Continuous,KeyDown,3,4,9,16,w,Correct,W,0,2832903,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:48.2566,Continuous,KeyDown,3,4,9,16,e,Correct,E,0,250045,NA,NA,NA,NA,NA,NA,NA,NA,
2020-05-20,18:39:48.2566,Continuous,Sequence Success,3,4,9,16,NA,NA,NA,NA,0,8334806,NA,NA,NA,NA,NA,NA,NA,
